# x y z bx by bz
 0.07 0 9.48239 -0.000468481 0 -3.13807
 0.07 0 9.49239 -0.000613821 0 -3.13713
 0.07 0 9.50239 0.000522507 0 -3.13611
 0.07 0 9.51239 0.00162768 0 -3.13524
 0.07 0 9.52239 0.002091 0 -3.13552
 0.07 0 9.53239 0.00377587 0 -3.13616
 0.07 0 9.54239 0.00570664 0 -3.13705
 0.07 0 9.55239 0.00767262 0 -3.13907
 0.07 0 9.56239 0.00951942 0 -3.14153
 0.07 0 9.57239 0.011168 0 -3.14435
 0.07 0 9.58239 0.0124009 0 -3.14808
 0.07 0 9.59239 0.0143724 0 -3.15244
 0.07 0 9.60239 0.0152658 0 -3.15724
 0.07 0 9.61239 0.0158994 0 -3.16228
 0.07 0 9.62239 0.0163805 0 -3.16703
 0.07 0 9.63239 0.0163687 0 -3.17215
 0.07 0 9.64239 0.0165538 0 -3.17758
 0.07 0 9.65239 0.0161134 0 -3.18286
 0.07 0 9.66239 0.0149699 0 -3.18788
 0.07 0 9.67239 0.0138618 0 -3.19277
 0.07 0 9.68239 0.0130775 0 -3.19692
 0.07 0 9.69239 0.0113673 0 -3.20053
 0.07 0 9.70239 0.00938313 0 -3.2038
 0.07 0 9.71239 0.00721106 0 -3.20675
 0.07 0 9.72239 0.00584359 0 -3.20874
 0.07 0 9.73239 0.00352764 0 -3.21034
 0.07 0 9.74239 0.000421621 0 -3.21135
 0.07 0 9.75239 -0.00114059 0 -3.2112
 0.07 0 9.76239 -0.0038058 0 -3.21012
 0.07 0 9.77239 -0.00664582 0 -3.20883
 0.07 0 9.78239 -0.00908105 0 -3.20651
 0.07 0 9.79239 -0.0113949 0 -3.2039
 0.07 0 9.80239 -0.0134645 0 -3.20032
 0.07 0 9.81239 -0.0159973 0 -3.19549
 0.07 0 9.82239 -0.0182643 0 -3.19034
 0.07 0 9.83239 -0.020361 0 -3.18471
 0.07 0 9.84239 -0.0225938 0 -3.17809
 0.07 0 9.85239 -0.0243384 0 -3.17116
 0.07 0 9.86239 -0.0258455 0 -3.16397
 0.07 0 9.87239 -0.0266488 0 -3.15623
 0.07 0 9.88239 -0.0274703 0 -3.14825
 0.07 0 9.89239 -0.028989 0 -3.13929
 0.07 0 9.90239 -0.0295652 0 -3.13015
 0.07 0 9.91239 -0.0296713 0 -3.12116
 0.07 0 9.92239 -0.0299491 0 -3.11245
 0.07 0 9.93239 -0.0296065 0 -3.10395
